,version,image_path,height,width
1769,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\2425.png,309,146
1770,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\2426.png,176,233
1771,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\2427.png,54,163
1772,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\2428.png,37,156
1773,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\2429.png,38,318
1774,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\243.png,297,406
1775,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\2430.png,318,418
1776,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\2431.png,141,307
1777,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\2432.png,750,578
1778,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\2433.png,45,226
1779,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\2434.png,414,306
1780,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\2435.png,40,226
1781,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\2436.png,102,173
1782,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\2437.png,99,89
1783,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\2438.png,386,231
1784,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\2439.png,512,640
1785,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\244.png,6,2
1786,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\2440.png,206,271
1787,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\2441.png,331,673
1788,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\2442.png,306,414
1789,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\2443.png,1010,989
1790,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\2444.png,276,430
1791,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\2445.png,155,154
1792,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\2446.png,276,300
1793,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\2447.png,647,768
1794,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\2448.png,795,658
1795,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\2449.png,849,803
1796,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\245.png,89,101
1797,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\2450.png,187,181
1798,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\2451.png,81,108
1799,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\2452.png,496,848
1800,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\2453.png,558,755
1801,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\2454.png,103,73
1802,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\2455.png,162,329
1803,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\2456.png,201,204
1804,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\2457.png,178,103
1805,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\2458.png,203,348
1806,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\2459.png,311,417
1807,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\246.png,167,276
1808,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\2460.png,1023,568
1809,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\2461.png,119,93
1810,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\2462.png,122,168
1811,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\2463.png,109,453
1812,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\2464.png,86,108
1813,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\2465.png,95,95
1814,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\2466.png,507,535
1815,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\2467.png,67,220
1816,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\2468.png,125,372
1817,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\2469.png,1023,925
1818,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\247.png,417,201
1819,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\2470.png,111,48
1820,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\2471.png,184,175
1821,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\2472.png,460,446
1822,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\2473.png,440,604
1823,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\2474.png,253,303
1824,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\2475.png,232,145
1825,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\2476.png,501,475
1826,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\2477.png,106,172
1827,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\2478.png,371,121
1828,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\2479.png,433,581
1829,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\248.png,71,94
1830,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\2480.png,539,566
1831,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\2481.png,318,345
1832,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\2482.png,454,129
1833,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\2483.png,86,86
1834,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\2484.png,200,128
1835,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\2485.png,426,500
1836,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\2486.png,51,259
1837,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\2487.png,71,23
1838,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\2488.png,154,190
1839,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\2489.png,401,143
1840,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\249.png,462,473
1841,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\2490.png,393,244
1842,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\2491.png,288,310
1843,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\2492.png,115,29
1844,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\2493.png,572,198
1845,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\2494.png,543,543
1846,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\2495.png,190,157
1847,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\2496.png,391,790
1848,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\2497.png,493,568
1849,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\2498.png,66,71
1850,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\2499.png,385,228
1851,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\25.png,39,8
1852,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\250.png,87,138
1853,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\2500.png,781,358
1854,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\2501.png,180,198
1855,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\2502.png,23,99
1856,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\2503.png,343,588
1857,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\2504.png,351,768
1858,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\2505.png,439,618
1859,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\2506.png,462,446
1860,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\2507.png,238,380
1861,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\2508.png,284,441
1862,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\2509.png,202,54
1863,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\251.png,118,170
1864,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\2510.png,111,80
1865,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\2511.png,348,192
1866,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\2512.png,280,310
1867,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\2513.png,199,172
1868,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\2514.png,151,53
1869,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\2515.png,117,66
1870,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\2516.png,281,141
1871,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\2517.png,229,174
1872,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\2518.png,163,71
1873,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\2519.png,328,173
1874,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\252.png,96,79
1875,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\2520.png,467,321
1876,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\2521.png,71,66
1877,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\2522.png,478,500
1878,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\2523.png,316,354
1879,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\2524.png,211,194
1880,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\2525.png,36,317
1881,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\2526.png,556,541
1882,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\2527.png,94,119
1883,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\2528.png,206,99
1884,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\2529.png,195,178
1885,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\253.png,29,297
1886,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\2530.png,304,333
1887,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\2531.png,119,93
1888,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\2532.png,479,289
1889,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\2533.png,258,95
1890,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\2534.png,168,328
1891,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\2535.png,81,111
1892,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\2536.png,312,295
1893,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\2537.png,168,60
1894,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\2538.png,175,162
1895,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\2539.png,491,429
1896,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\254.png,444,403
1897,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\2540.png,306,363
1898,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\2541.png,389,246
1899,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\2542.png,222,111
1900,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\2543.png,143,281
1901,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\2544.png,233,406
1902,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\2545.png,48,48
1903,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\2546.png,100,129
1904,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\2547.png,399,306
1905,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\2548.png,73,31
1906,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\2549.png,410,288
1907,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\255.png,134,91
1908,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\2550.png,68,70
1909,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\2551.png,594,779
1910,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\2552.png,72,66
1911,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\2553.png,402,332
1912,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\2554.png,984,1023
1913,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\2555.png,214,422
1914,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\2556.png,144,401
1915,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\2557.png,220,93
1916,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\2558.png,250,230
1917,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\2559.png,675,564
1918,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\256.png,377,293
1919,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\2560.png,487,605
1920,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\2561.png,205,101
1921,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\2562.png,288,317
1922,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\2563.png,605,611
1923,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\2564.png,287,593
1924,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\2565.png,757,569
1925,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\2566.png,638,406
1926,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\2567.png,101,85
1927,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\2568.png,186,361
1928,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\2569.png,114,198
1929,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\257.png,282,552
1930,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\2570.png,897,709
1931,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\2571.png,176,234
1932,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\2572.png,284,118
1933,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\2573.png,156,170
1934,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\2574.png,74,59
1935,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\2575.png,97,89
1936,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\2576.png,684,361
1937,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\2577.png,393,614
1938,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\2578.png,47,14
1939,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\2579.png,85,100
1940,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\258.png,36,40
1941,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\2580.png,133,318
1942,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\2581.png,1024,484
1943,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\2582.png,104,103
1944,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\2583.png,583,467
1945,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\2584.png,143,84
1946,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\2585.png,155,183
1947,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\2586.png,395,186
1948,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\2587.png,245,170
1949,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\2588.png,610,286
1950,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\2589.png,291,169
1951,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\259.png,158,131
1952,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\2590.png,294,310
1953,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\2591.png,255,365
1954,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\2592.png,120,123
1955,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\2593.png,441,437
1956,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\2594.png,121,113
1957,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\2595.png,171,134
1958,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\2596.png,199,127
1959,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\2597.png,7,51
1960,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\2598.png,506,347
1961,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\2599.png,442,318
1962,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\26.png,661,669
1963,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\260.png,880,301
1964,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\2600.png,609,634
1965,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\2601.png,185,174
1966,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\2602.png,236,457
1967,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\2603.png,418,518
1968,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\2604.png,131,243
1969,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\2605.png,18,131
1970,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\2606.png,345,684
1971,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\2607.png,646,604
1972,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\2608.png,318,133
1973,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\2609.png,140,86
1974,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\261.png,131,31
1975,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\2610.png,196,272
1976,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\2611.png,136,153
1977,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\2612.png,152,171
1978,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\2613.png,107,101
1979,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\2614.png,99,107
1980,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\2615.png,1023,851
1981,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\2616.png,395,638
1982,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\2617.png,179,190
1983,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\2618.png,87,141
1984,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\2619.png,105,75
1985,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\262.png,69,178
1986,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\2620.png,175,404
1987,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\2621.png,243,246
1988,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\2622.png,223,62
1989,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\2623.png,563,676
1990,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\2624.png,482,438
1991,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\2625.png,96,14
1992,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\2626.png,201,325
1993,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\2627.png,609,378
1994,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\2628.png,125,174
1995,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\2629.png,184,173
1996,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\263.png,337,621
1997,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\2630.png,100,130
1998,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\2631.png,515,455
1999,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\2632.png,323,279
2000,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\2633.png,234,176
2001,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\2634.png,188,132
2002,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\2635.png,362,248
2003,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\2636.png,118,108
2004,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\2637.png,97,70
2005,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\2638.png,182,388
2006,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\2639.png,58,74
2007,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\264.png,351,213
2008,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\2640.png,298,376
2009,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\2641.png,358,183
2010,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\2642.png,155,102
2011,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\2643.png,54,54
2012,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\2644.png,112,116
2013,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\2645.png,100,91
2014,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\2646.png,46,122
2015,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\2647.png,133,130
